Temperature,Humidity,Light,Gas,Weather_Current,Weather_1H_Ahead
31.01,74.36,33386.59,115.71,Berawan,Berawan
25.35,72.32,9551.55,573.12,Mendung,Hujan
28.28,77.85,5027.97,611.0,Mendung,Mendung
26.18,72.35,4643.12,298.82,Mendung,Cerah
23.2,99.19,599.99,571.22,Hujan,Mendung
27.22,72.82,4485.33,412.88,Mendung,Hujan
31.38,69.74,36906.35,326.0,Berawan,Cerah
28.23,87.16,9978.65,269.05,Mendung,Cerah
25.42,93.46,1333.28,315.07,Hujan,Mendung
29.35,55.28,14602.53,394.8,Berawan,Cerah
24.56,86.8,1018.69,579.81,Hujan,Hujan
31.9,45.06,70900.8,797.99,Cerah,Berawan
35.0,51.07,76966.65,432.03,Cerah,Cerah
30.34,61.31,12608.19,256.07,Berawan,Cerah
27.86,72.71,3621.64,201.3,Mendung,Hujan
27.49,71.3,5771.74,731.03,Mendung,Mendung
22.01,91.7,625.77,173.04,Hujan,Berawan
23.87,97.91,1910.85,396.4,Hujan,Mendung
28.75,71.36,3501.81,278.51,Mendung,Mendung
30.27,43.72,96072.22,783.78,Cerah,Berawan
30.42,66.2,24592.15,453.45,Berawan,Cerah
35.59,47.96,97180.97,591.95,Cerah,Cerah
28.46,89.13,2130.77,167.61,Mendung,Hujan
30.01,56.12,24732.87,748.98,Berawan,Cerah
24.7,89.35,1752.57,623.3,Hujan,Mendung
22.57,89.63,182.76,316.51,Hujan,Berawan
28.66,88.77,1964.37,196.87,Mendung,Mendung
33.69,40.94,92746.61,668.93,Cerah,Cerah
34.14,48.04,70703.59,633.68,Cerah,Cerah
33.18,54.1,90774.76,264.85,Cerah,Cerah
24.36,92.59,134.18,752.94,Hujan,Berawan
24.05,90.23,812.17,534.93,Hujan,Hujan
25.17,89.28,118.79,663.49,Hujan,Hujan
28.38,70.0,2516.63,121.3,Mendung,Mendung
35.25,40.53,73718.88,249.98,Cerah,Cerah
32.91,47.08,93487.3,216.11,Cerah,Cerah
22.68,92.42,995.6,769.38,Hujan,Mendung
34.91,42.4,72669.35,104.03,Cerah,Cerah
29.1,58.12,29078.21,519.51,Berawan,Cerah
28.48,88.79,1709.26,344.31,Mendung,Hujan
31.84,64.17,25688.75,267.87,Berawan,Mendung
33.03,53.0,59318.99,128.77,Cerah,Cerah
28.47,59.55,20250.24,366.64,Berawan,Berawan
31.67,44.21,97446.88,106.2,Cerah,Mendung
25.15,87.58,3834.4,190.29,Mendung,Mendung
23.64,96.22,315.58,273.3,Hujan,Hujan
22.0,98.51,1183.45,356.2,Hujan,Hujan
31.79,57.68,94083.32,304.18,Cerah,Cerah
28.34,67.01,14068.95,404.87,Berawan,Hujan
30.39,41.0,46933.4,149.96,Cerah,Berawan
26.11,88.17,3156.06,201.43,Mendung,Mendung
22.6,91.34,1624.45,297.25,Hujan,Hujan
33.16,47.15,40136.42,294.55,Cerah,Cerah
28.01,87.94,8615.12,227.97,Mendung,Hujan
23.44,90.09,375.62,700.73,Hujan,Hujan
29.84,61.22,24710.74,640.92,Berawan,Cerah
25.45,94.92,158.0,700.54,Hujan,Hujan
28.97,65.01,30388.61,153.37,Berawan,Cerah
33.06,42.6,67131.29,163.54,Cerah,Cerah
34.5,44.66,70922.47,610.15,Cerah,Cerah
26.76,73.91,2680.51,165.83,Mendung,Mendung
23.88,90.82,814.32,548.03,Hujan,Mendung
33.57,41.8,76360.9,162.74,Cerah,Mendung
30.97,43.62,73932.33,546.11,Cerah,Berawan
25.19,91.74,410.7,166.17,Hujan,Mendung
25.65,80.97,8717.92,459.92,Mendung,Mendung
31.19,56.87,15469.4,781.69,Berawan,Berawan
28.25,66.14,15138.72,775.86,Berawan,Berawan
23.84,96.24,652.12,650.88,Hujan,Mendung
31.28,62.61,25827.17,120.52,Berawan,Cerah
28.66,56.09,19891.93,423.16,Berawan,Cerah
35.15,46.02,96459.94,296.75,Cerah,Mendung
35.91,44.18,47821.19,242.47,Cerah,Berawan
25.14,94.62,188.6,653.12,Hujan,Mendung
28.15,71.48,4664.23,336.12,Mendung,Hujan
23.71,90.48,1624.22,470.64,Hujan,Hujan
25.42,89.31,9467.77,235.75,Mendung,Berawan
32.73,43.02,89414.46,319.56,Cerah,Cerah
28.04,72.17,26804.48,368.21,Berawan,Berawan
32.84,46.84,46418.91,633.03,Cerah,Mendung
23.09,87.86,1777.65,595.61,Hujan,Hujan
22.92,85.02,1485.76,776.79,Hujan,Mendung
31.83,41.29,45464.04,200.25,Cerah,Berawan
23.5,97.0,1780.71,187.65,Hujan,Mendung
25.78,80.73,9413.4,684.47,Mendung,Hujan
31.66,55.68,30922.61,308.14,Berawan,Mendung
30.93,55.42,21872.73,723.1,Berawan,Berawan
31.81,49.08,71568.57,695.35,Cerah,Mendung
24.59,97.71,842.52,486.93,Hujan,Hujan
22.22,95.1,1793.44,662.72,Hujan,Mendung
22.82,85.61,1377.32,341.61,Hujan,Berawan
28.41,87.27,7952.7,218.18,Mendung,Hujan
24.74,99.63,209.04,197.27,Hujan,Mendung
30.38,70.25,28267.99,392.95,Berawan,Cerah
23.66,87.69,1409.31,495.55,Hujan,Hujan
31.62,55.68,23425.02,575.41,Berawan,Cerah
28.32,85.34,4155.78,363.77,Mendung,Mendung
31.4,57.9,10893.42,753.47,Berawan,Berawan
33.92,57.78,74728.41,542.67,Cerah,Cerah
29.58,55.53,16730.42,761.71,Berawan,Cerah
28.08,72.83,8507.13,105.7,Mendung,Berawan
31.12,43.54,92382.14,619.91,Cerah,Cerah
30.5,57.26,68833.6,148.13,Cerah,Cerah
26.73,79.18,9726.15,307.31,Mendung,Mendung
23.3,89.01,1134.64,663.49,Hujan,Mendung
24.53,94.55,1604.52,300.97,Hujan,Hujan
25.98,89.48,1498.68,483.45,Hujan,Mendung
26.86,76.56,4642.53,675.85,Mendung,Mendung
31.69,57.46,46754.82,592.58,Cerah,Cerah
31.02,53.05,76724.76,651.51,Cerah,Cerah
31.0,43.46,51555.86,633.59,Cerah,Cerah
31.64,61.08,23491.76,480.63,Berawan,Cerah
28.01,75.45,9076.87,468.6,Mendung,Hujan
35.1,54.13,57428.74,215.62,Cerah,Mendung
22.02,85.0,997.3,120.51,Hujan,Hujan
25.68,74.39,4144.46,748.84,Mendung,Mendung
30.39,64.69,10806.03,366.34,Berawan,Cerah
25.09,76.44,6728.42,204.3,Mendung,Mendung
33.36,50.4,76643.91,285.01,Cerah,Cerah
22.08,99.89,1545.19,361.49,Hujan,Mendung
34.79,59.29,49074.6,112.79,Cerah,Berawan
28.99,71.77,20685.57,678.77,Berawan,Berawan
30.41,56.74,68765.85,792.48,Cerah,Berawan
24.58,89.32,667.69,723.84,Hujan,Berawan
30.58,71.53,13207.6,453.33,Berawan,Berawan
27.93,85.03,7722.77,341.51,Mendung,Mendung
30.33,53.78,77274.39,408.73,Cerah,Cerah
32.26,56.8,97926.37,404.88,Cerah,Cerah
25.25,85.62,5138.2,140.71,Mendung,Hujan
35.61,48.61,92679.07,523.85,Cerah,Cerah
29.95,70.08,36032.23,373.97,Berawan,Cerah
27.29,74.85,8549.36,436.39,Mendung,Mendung
33.73,53.23,58662.5,324.01,Cerah,Cerah
33.45,49.59,58823.66,524.46,Cerah,Cerah
22.6,91.75,629.13,760.21,Hujan,Hujan
34.47,41.53,93753.05,655.75,Cerah,Cerah
24.13,91.79,1955.43,134.86,Hujan,Mendung
29.9,58.87,16251.51,562.91,Berawan,Mendung
30.7,53.64,96993.98,195.96,Cerah,Berawan
31.76,50.51,81869.97,730.18,Cerah,Berawan
34.63,56.06,62124.69,561.02,Cerah,Cerah
28.48,78.44,7221.72,731.98,Mendung,Hujan
27.6,88.02,8477.13,756.93,Mendung,Hujan
24.27,85.8,1068.53,357.59,Hujan,Hujan
28.24,68.41,17229.57,320.68,Berawan,Cerah
32.64,47.81,42794.17,457.45,Cerah,Cerah
25.81,87.79,9205.15,525.52,Mendung,Hujan
27.37,83.45,1335.08,698.74,Mendung,Hujan
23.39,97.34,1332.01,302.97,Hujan,Hujan
26.57,75.17,4124.73,655.93,Mendung,Mendung
22.02,97.23,1443.03,610.31,Hujan,Hujan
31.64,58.8,34637.5,481.24,Berawan,Cerah
27.96,82.25,1150.08,236.34,Mendung,Hujan
31.49,60.01,35745.35,448.35,Berawan,Berawan
26.02,74.92,4624.88,726.25,Mendung,Cerah
27.14,72.36,6865.85,145.97,Mendung,Berawan
30.56,58.19,80152.02,680.5,Cerah,Berawan
33.37,58.23,66945.86,577.19,Cerah,Cerah
26.1,70.39,4223.22,281.38,Mendung,Mendung
30.37,71.49,20434.28,574.61,Berawan,Berawan
26.17,83.1,1361.16,526.71,Mendung,Mendung
28.49,80.54,6692.9,551.13,Mendung,Hujan
28.2,72.76,3001.48,503.99,Mendung,Mendung
33.91,54.75,40156.45,539.77,Cerah,Cerah
30.27,66.76,19929.28,423.46,Berawan,Cerah
32.14,57.88,47724.9,331.07,Cerah,Cerah
30.83,74.44,15040.53,387.31,Berawan,Cerah
33.32,46.72,94642.85,600.71,Cerah,Cerah
29.51,57.01,29013.37,716.09,Berawan,Mendung
30.33,63.03,38472.39,644.03,Berawan,Cerah
30.58,62.31,28006.07,251.53,Berawan,Berawan
26.59,87.24,3977.67,281.56,Mendung,Mendung
31.66,55.23,23503.5,783.97,Berawan,Cerah
31.47,53.61,47275.89,179.63,Cerah,Cerah
24.28,92.6,1696.02,507.25,Hujan,Mendung
29.87,59.0,26745.77,285.51,Berawan,Cerah
22.23,90.61,981.26,526.38,Hujan,Berawan
24.3,86.23,1373.5,428.84,Hujan,Mendung
28.21,72.79,7990.91,538.09,Mendung,Mendung
30.81,56.33,16923.84,740.97,Berawan,Berawan
22.47,92.3,876.13,168.69,Hujan,Mendung
27.1,79.63,2591.98,370.96,Mendung,Hujan
32.39,44.5,61155.92,609.98,Cerah,Cerah
25.07,94.0,144.07,780.64,Hujan,Mendung
22.29,88.85,1456.41,436.01,Hujan,Mendung
30.06,52.72,94797.22,528.8,Cerah,Berawan
32.28,45.73,88353.23,122.34,Cerah,Cerah
32.95,45.16,67548.15,786.02,Cerah,Cerah
28.13,55.95,33681.49,473.16,Berawan,Berawan
24.86,93.99,1670.92,771.35,Hujan,Mendung
30.76,66.31,12324.57,213.84,Berawan,Berawan
28.65,69.74,37489.45,175.28,Berawan,Cerah
29.82,67.4,18321.44,231.68,Berawan,Berawan
25.98,96.96,749.49,730.41,Hujan,Berawan
31.83,64.17,16248.93,594.9,Berawan,Cerah
25.13,86.69,1832.92,236.24,Hujan,Hujan
25.96,89.47,1320.61,451.3,Hujan,Mendung
34.24,40.86,51861.05,337.02,Cerah,Berawan
25.58,95.38,331.07,145.53,Hujan,Hujan
25.01,96.27,728.34,110.47,Hujan,Berawan
30.72,59.62,25270.1,721.47,Berawan,Berawan
28.65,61.74,26640.98,502.7,Berawan,Cerah
30.18,60.92,24672.79,253.21,Berawan,Cerah
24.51,97.32,1072.43,602.59,Hujan,Mendung
25.23,87.32,6410.04,595.65,Mendung,Cerah
29.92,57.13,35184.15,621.6,Berawan,Cerah
26.46,73.43,6341.07,645.02,Mendung,Mendung
25.41,96.35,1259.98,354.94,Hujan,Mendung
31.07,63.13,36395.13,554.08,Berawan,Mendung
32.47,40.97,77603.2,753.12,Cerah,Mendung
24.15,91.03,1883.83,525.13,Hujan,Mendung
27.7,84.25,6659.56,339.35,Mendung,Mendung
26.41,84.45,3873.03,734.14,Mendung,Berawan
27.11,78.43,3055.9,592.26,Mendung,Mendung
25.46,82.11,2054.84,336.04,Mendung,Berawan
32.57,43.65,96538.06,628.55,Cerah,Cerah
26.03,88.32,5499.82,568.63,Mendung,Mendung
24.14,99.5,397.5,230.42,Hujan,Hujan
30.03,47.93,69106.18,619.96,Cerah,Cerah
31.45,48.62,59918.62,718.92,Cerah,Berawan
25.1,71.27,2989.71,458.71,Mendung,Mendung
30.96,60.88,24299.92,794.3,Berawan,Berawan
33.79,45.2,78040.34,477.99,Cerah,Berawan
34.05,40.76,77198.11,588.74,Cerah,Cerah
22.05,99.17,1029.51,339.35,Hujan,Hujan
22.6,90.51,337.32,383.38,Hujan,Berawan
25.5,91.94,630.94,261.68,Hujan,Hujan
25.49,92.76,374.08,535.6,Hujan,Mendung
26.96,77.61,7007.75,782.37,Mendung,Mendung
30.27,48.16,64989.42,775.84,Cerah,Cerah
26.01,88.19,3646.27,360.12,Mendung,Berawan
28.64,74.92,15399.99,451.78,Berawan,Mendung
26.04,77.59,6312.65,287.64,Mendung,Mendung
23.3,90.29,441.63,684.71,Hujan,Mendung
32.0,61.0,34613.62,137.22,Berawan,Berawan
28.6,74.11,28405.42,609.53,Berawan,Mendung
31.9,60.73,22714.25,554.9,Berawan,Cerah
23.47,85.68,670.43,471.78,Hujan,Mendung
22.1,90.12,822.37,379.18,Hujan,Hujan
26.65,77.44,7987.72,338.56,Mendung,Hujan
31.69,58.38,32541.23,158.55,Berawan,Berawan
27.3,82.9,1152.72,772.26,Mendung,Cerah
24.96,86.6,698.35,102.67,Hujan,Hujan
24.99,91.59,1260.04,212.26,Hujan,Hujan
30.34,47.39,70348.55,492.24,Cerah,Berawan
22.36,89.46,1335.21,195.71,Hujan,Hujan
31.97,67.58,34004.14,287.8,Berawan,Berawan
28.42,66.47,27287.6,766.57,Berawan,Berawan
25.29,94.69,1329.95,189.84,Hujan,Hujan
22.34,95.58,1497.66,669.79,Hujan,Mendung
31.7,69.39,13346.5,224.39,Berawan,Berawan
30.67,44.79,49869.06,211.44,Cerah,Cerah
27.58,79.11,5214.7,387.52,Mendung,Berawan
35.01,45.53,67963.95,421.44,Cerah,Mendung
24.97,92.98,1637.17,646.51,Hujan,Mendung
22.21,95.64,1111.01,434.51,Hujan,Mendung
25.16,78.06,6842.39,588.65,Mendung,Mendung
34.86,47.48,82074.75,238.28,Cerah,Cerah
33.98,57.43,89648.86,352.08,Cerah,Cerah
25.6,88.28,1288.44,374.49,Hujan,Hujan
23.24,90.53,708.96,398.3,Hujan,Mendung
31.3,65.31,23898.81,131.78,Berawan,Cerah
26.63,86.36,2638.61,139.36,Mendung,Hujan
30.24,58.53,28310.85,284.47,Berawan,Cerah
28.52,87.41,3149.17,415.87,Mendung,Hujan
28.28,68.55,15184.6,341.15,Berawan,Cerah
26.02,85.27,7393.92,211.8,Mendung,Mendung
29.39,70.27,12908.54,345.85,Berawan,Mendung
28.87,70.15,38937.19,707.44,Berawan,Cerah
33.86,55.61,53032.55,196.48,Cerah,Cerah
24.8,94.84,1494.01,356.19,Hujan,Mendung
31.82,64.93,21807.33,438.27,Berawan,Berawan
28.66,76.96,3452.03,258.28,Mendung,Mendung
27.75,75.88,6039.04,310.64,Mendung,Berawan
31.8,49.15,45733.55,728.7,Cerah,Mendung
31.22,46.55,72801.12,502.79,Cerah,Cerah
27.02,74.42,1350.37,125.21,Mendung,Berawan
29.64,65.3,16514.25,612.8,Berawan,Berawan
28.25,74.44,12899.56,458.22,Berawan,Berawan
29.82,63.16,24917.36,128.31,Berawan,Mendung
29.47,70.39,34328.06,380.25,Berawan,Mendung
31.77,48.45,69195.65,515.97,Cerah,Cerah
25.3,91.46,841.22,565.77,Hujan,Hujan
27.03,88.69,8484.28,794.25,Mendung,Mendung
30.06,54.02,46796.19,641.02,Cerah,Cerah
33.07,53.45,63227.83,275.92,Cerah,Cerah
27.39,78.28,9621.51,478.78,Mendung,Mendung
22.06,92.18,139.94,673.73,Hujan,Hujan
31.37,45.47,42297.48,224.06,Cerah,Cerah
26.29,73.19,2846.65,651.99,Mendung,Berawan
26.32,75.3,9330.86,303.69,Mendung,Mendung
31.05,53.81,90567.23,437.08,Cerah,Cerah
32.57,40.35,54158.53,299.35,Cerah,Cerah
31.4,48.56,93395.73,113.28,Cerah,Cerah
23.1,95.19,1441.69,693.89,Hujan,Hujan
30.51,50.69,93299.32,460.32,Cerah,Berawan
25.55,89.77,415.38,622.12,Hujan,Mendung
34.02,59.23,76160.2,491.63,Cerah,Cerah
31.38,57.82,52283.22,715.47,Cerah,Cerah
31.39,72.44,29264.92,454.47,Berawan,Hujan
29.87,56.13,13564.54,182.27,Berawan,Berawan
25.62,86.03,1984.59,765.98,Hujan,Mendung
23.6,85.18,338.07,327.49,Hujan,Hujan
27.78,87.61,6619.19,306.94,Mendung,Berawan
27.89,76.64,7022.09,281.07,Mendung,Mendung
29.95,55.81,29683.86,689.43,Berawan,Berawan
28.82,70.41,4173.02,567.7,Mendung,Mendung
27.95,82.03,6899.08,106.07,Mendung,Hujan
33.66,42.32,57488.84,778.19,Cerah,Cerah
22.62,89.02,847.04,295.95,Hujan,Mendung
29.15,65.76,25999.71,383.95,Berawan,Cerah
28.38,60.94,11628.14,517.64,Berawan,Cerah
30.45,49.5,65300.9,411.07,Cerah,Cerah
29.43,74.96,25959.07,362.67,Berawan,Berawan
30.5,50.61,52877.22,337.86,Cerah,Cerah
26.67,70.89,3602.23,415.9,Mendung,Berawan
30.45,56.58,31802.17,595.99,Berawan,Berawan
31.23,48.31,72437.01,504.11,Cerah,Cerah
27.63,81.29,9396.61,510.56,Mendung,Mendung
28.64,61.68,33018.66,263.02,Berawan,Berawan
23.55,88.57,1691.26,700.84,Hujan,Mendung
32.95,45.4,69462.83,764.75,Cerah,Cerah
26.2,76.11,5330.62,742.98,Mendung,Mendung
22.43,93.41,239.96,481.4,Hujan,Hujan
23.16,90.97,1847.11,795.28,Hujan,Berawan
28.55,61.75,34067.93,240.78,Berawan,Berawan
34.68,40.32,89102.83,128.1,Cerah,Berawan
31.64,46.3,47008.25,291.21,Cerah,Cerah
34.97,49.3,57736.86,642.4,Cerah,Berawan
35.19,41.69,64513.82,674.46,Cerah,Berawan
31.07,63.55,34580.04,649.4,Berawan,Mendung
24.1,97.25,1523.74,380.23,Hujan,Berawan
31.54,55.9,15042.72,182.23,Berawan,Cerah
26.31,84.03,4951.48,301.43,Mendung,Berawan
32.39,44.6,59598.03,696.94,Cerah,Cerah
28.55,69.76,35708.93,757.1,Berawan,Berawan
24.68,91.57,1189.19,621.93,Hujan,Hujan
28.28,68.21,34275.84,570.98,Berawan,Berawan
34.16,45.02,55170.03,540.2,Cerah,Berawan
25.53,83.52,3076.92,653.72,Mendung,Mendung
31.08,58.95,53126.3,328.35,Cerah,Berawan
31.3,71.72,34887.19,210.49,Berawan,Cerah
30.57,51.85,63711.13,447.34,Cerah,Cerah
31.34,46.14,72787.51,392.04,Cerah,Cerah
27.93,77.63,4124.27,688.95,Mendung,Cerah
25.06,81.63,1952.68,711.11,Mendung,Mendung
30.7,68.16,12103.24,376.68,Berawan,Cerah
25.32,93.83,1358.51,554.18,Hujan,Berawan
22.07,96.34,604.15,317.02,Hujan,Hujan
22.57,86.52,313.2,501.19,Hujan,Hujan
22.86,90.16,1761.7,135.07,Hujan,Hujan
34.49,46.35,40008.08,457.79,Cerah,Cerah
25.21,87.8,1795.86,477.54,Hujan,Hujan
32.42,46.34,96024.65,652.99,Cerah,Cerah
30.39,71.29,21463.7,192.59,Berawan,Cerah
26.39,74.17,5010.59,136.4,Mendung,Mendung
27.49,82.05,5408.07,470.06,Mendung,Mendung
35.8,56.97,92796.8,422.01,Cerah,Cerah
34.11,56.89,76032.77,194.06,Cerah,Cerah
22.86,91.29,457.53,105.81,Hujan,Hujan
25.63,73.81,5576.54,414.96,Mendung,Mendung
28.41,74.33,5552.5,776.21,Mendung,Hujan
34.22,59.12,71880.4,379.8,Cerah,Mendung
25.4,88.18,1348.97,430.6,Hujan,Hujan
30.95,58.95,89455.28,780.55,Cerah,Cerah
35.45,50.05,79368.22,390.84,Cerah,Cerah
31.27,73.6,26352.5,563.03,Berawan,Mendung
29.94,60.14,18546.19,315.1,Berawan,Mendung
31.95,60.57,21862.55,581.03,Berawan,Mendung
32.35,45.59,95884.62,578.34,Cerah,Cerah
33.59,41.43,53605.52,752.04,Cerah,Mendung
31.3,70.32,21249.76,495.89,Berawan,Mendung
35.52,51.69,72299.92,288.2,Cerah,Cerah
26.77,79.81,8638.91,594.24,Mendung,Mendung
30.41,46.34,56007.67,454.15,Cerah,Berawan
22.05,98.45,1833.27,142.99,Hujan,Hujan
31.4,67.73,14231.4,554.76,Berawan,Cerah
34.31,54.65,70896.0,212.95,Cerah,Cerah
27.0,78.19,9169.47,193.37,Mendung,Hujan
28.75,72.83,10222.1,671.77,Berawan,Berawan
22.78,95.35,841.72,391.04,Hujan,Mendung
32.8,42.13,78973.36,707.6,Cerah,Berawan
31.65,61.8,23668.57,574.68,Berawan,Berawan
25.75,80.86,9877.84,402.67,Mendung,Mendung
32.93,47.62,83132.68,718.71,Cerah,Cerah
23.61,99.91,1772.6,536.38,Hujan,Hujan
28.63,81.51,1626.77,505.81,Mendung,Berawan
22.3,97.23,1329.07,219.83,Hujan,Hujan
30.05,55.05,21251.77,178.1,Berawan,Berawan
28.76,75.19,4866.91,710.91,Mendung,Hujan
23.62,94.8,135.86,189.12,Hujan,Hujan
29.48,72.52,35290.43,222.62,Berawan,Mendung
24.63,87.17,854.43,171.73,Hujan,Mendung
33.78,40.36,72469.69,161.94,Cerah,Cerah
23.45,92.34,1922.19,771.62,Hujan,Hujan
30.89,48.28,69003.52,284.46,Cerah,Cerah
27.54,71.44,9181.05,770.44,Mendung,Berawan
24.44,89.12,1461.92,516.44,Hujan,Mendung
29.45,74.91,23390.57,333.5,Berawan,Berawan
23.15,87.78,1338.19,598.82,Hujan,Hujan
30.49,46.02,53468.37,486.42,Cerah,Cerah
29.07,61.71,32481.71,500.34,Berawan,Hujan
29.45,72.18,24041.04,249.41,Berawan,Mendung
33.99,56.79,61622.69,398.83,Cerah,Mendung
31.43,57.35,30686.93,386.19,Berawan,Cerah
22.5,85.72,1936.46,611.07,Hujan,Hujan
25.34,85.7,1900.72,190.12,Hujan,Berawan
30.86,72.78,35073.62,525.82,Berawan,Berawan
30.73,48.38,85070.68,149.71,Cerah,Cerah
33.44,59.55,54216.0,348.74,Cerah,Cerah
26.38,71.24,7609.15,465.21,Mendung,Berawan
33.88,48.1,70767.12,608.42,Cerah,Cerah
23.1,99.83,1851.82,612.76,Hujan,Mendung
35.55,41.37,65822.48,587.06,Cerah,Cerah
25.36,92.83,1149.82,716.47,Hujan,Hujan
22.42,96.25,781.8,486.18,Hujan,Mendung
25.03,80.97,3378.17,428.37,Mendung,Berawan
22.61,87.0,488.1,636.7,Hujan,Mendung
28.37,75.85,8545.7,434.99,Mendung,Berawan
24.94,99.98,1872.92,549.8,Hujan,Mendung
31.1,51.54,49290.48,349.34,Cerah,Cerah
28.59,64.13,21574.38,599.95,Berawan,Cerah
25.61,77.79,8949.42,164.0,Mendung,Mendung
29.48,71.82,35914.3,186.3,Berawan,Mendung
22.89,93.23,1821.71,738.91,Hujan,Berawan
34.64,49.41,57713.69,617.49,Cerah,Berawan
25.32,85.56,5437.26,494.89,Mendung,Mendung
30.36,41.91,42275.02,419.77,Cerah,Berawan
24.58,89.55,1807.58,515.46,Hujan,Mendung
27.33,71.99,3757.71,450.61,Mendung,Berawan
33.8,45.14,43131.1,107.16,Cerah,Cerah
25.49,79.43,6646.03,694.12,Mendung,Berawan
31.64,74.39,15209.18,256.11,Berawan,Berawan
25.61,80.31,2419.69,378.92,Mendung,Hujan
32.98,44.38,99038.41,693.09,Cerah,Cerah
28.62,58.66,20951.43,402.71,Berawan,Berawan
24.76,91.36,535.74,401.11,Hujan,Hujan
31.26,63.03,26764.93,223.12,Berawan,Mendung
30.57,70.89,28224.89,232.89,Berawan,Berawan
34.97,52.07,63347.38,490.35,Cerah,Cerah
28.55,80.83,6817.62,481.75,Mendung,Berawan
27.68,75.72,7129.34,566.37,Mendung,Mendung
22.79,88.77,429.79,770.48,Hujan,Hujan
30.02,66.7,25395.1,446.98,Berawan,Berawan
29.52,55.9,31415.42,750.78,Berawan,Berawan
26.78,71.29,8161.29,268.56,Mendung,Mendung
35.77,43.74,61076.7,500.93,Cerah,Berawan
30.65,57.35,20331.47,327.53,Berawan,Berawan
22.83,90.04,355.05,151.92,Hujan,Hujan
29.72,66.34,34885.1,328.29,Berawan,Hujan
30.52,63.54,37063.52,555.68,Berawan,Berawan
29.6,66.0,28587.48,564.44,Berawan,Mendung
33.64,43.2,86713.33,309.54,Cerah,Cerah
30.14,50.68,81300.3,624.09,Cerah,Cerah
23.59,92.68,1018.26,367.95,Hujan,Hujan
29.87,63.28,27342.85,280.05,Berawan,Berawan
30.68,70.08,13311.83,427.46,Berawan,Cerah
30.91,73.3,19115.84,619.31,Berawan,Berawan
23.62,98.32,1716.76,754.94,Hujan,Hujan
31.05,62.73,25338.26,444.63,Berawan,Berawan
28.81,84.38,9371.49,469.31,Mendung,Mendung
28.7,68.92,39309.19,624.97,Berawan,Cerah
26.09,72.35,3267.98,744.53,Mendung,Mendung
30.61,53.52,54923.52,110.85,Cerah,Cerah
25.9,90.42,1242.61,526.99,Hujan,Hujan
24.43,85.14,292.8,564.45,Hujan,Berawan
28.52,56.15,35350.37,141.34,Berawan,Cerah
30.65,49.18,87256.07,119.41,Cerah,Cerah
23.77,89.81,1099.58,581.44,Hujan,Mendung
28.93,77.2,4307.73,786.97,Mendung,Hujan
26.83,78.8,2576.27,777.89,Mendung,Berawan
29.08,71.01,23616.06,569.38,Berawan,Berawan
28.92,56.7,19413.01,560.49,Berawan,Berawan
28.63,61.25,13177.47,113.05,Berawan,Mendung
22.95,89.88,1518.33,554.74,Hujan,Hujan
27.64,88.19,9841.51,238.62,Mendung,Berawan
32.44,41.25,92497.0,490.37,Cerah,Cerah
30.84,56.7,99064.13,467.98,Cerah,Cerah
30.42,72.43,39967.14,525.43,Berawan,Berawan
31.03,66.72,33482.07,622.31,Berawan,Cerah
25.6,86.05,610.37,208.18,Hujan,Hujan
25.14,84.54,9490.1,213.3,Mendung,Mendung
30.3,69.02,22534.52,295.45,Berawan,Berawan
29.97,72.45,19041.95,211.48,Berawan,Cerah
31.92,71.13,11101.88,223.43,Berawan,Mendung
27.56,88.39,5579.66,308.58,Mendung,Berawan
28.18,72.26,5801.69,170.89,Mendung,Hujan
26.28,86.77,6888.07,292.8,Mendung,Hujan
31.78,55.96,35505.16,798.31,Berawan,Mendung
25.88,77.37,4276.25,771.61,Mendung,Mendung
30.14,62.14,20613.67,679.99,Berawan,Berawan
30.92,55.16,32024.86,191.78,Berawan,Cerah
23.07,85.79,1230.52,201.69,Hujan,Hujan
30.32,59.51,11946.98,538.15,Berawan,Berawan
24.33,95.72,556.42,410.64,Hujan,Mendung
28.96,79.45,9726.31,483.13,Mendung,Mendung
30.12,68.57,27783.13,203.85,Berawan,Cerah
25.62,84.32,6930.32,118.97,Mendung,Berawan
30.89,73.77,10023.36,794.55,Berawan,Berawan
28.99,83.9,3775.55,713.8,Mendung,Hujan
31.1,42.46,43586.0,112.4,Cerah,Berawan
32.31,56.73,96997.3,663.95,Cerah,Cerah
32.18,57.59,83522.3,178.81,Cerah,Cerah
26.89,84.88,2260.35,569.5,Mendung,Berawan
29.94,71.28,38616.85,261.22,Berawan,Cerah
22.14,88.05,515.47,568.53,Hujan,Mendung
25.09,90.27,1642.76,323.67,Hujan,Mendung
23.07,92.15,1663.01,289.95,Hujan,Mendung
28.49,78.65,4714.87,634.97,Mendung,Mendung
26.06,70.78,5100.1,723.68,Mendung,Mendung
31.41,41.95,78045.4,167.09,Cerah,Cerah
25.76,98.01,646.35,333.16,Hujan,Mendung
25.06,91.81,1297.54,477.7,Hujan,Berawan
22.17,88.98,439.87,554.86,Hujan,Hujan
23.46,90.72,1341.6,393.44,Hujan,Hujan
31.29,62.2,13811.82,465.57,Berawan,Berawan
34.41,51.49,89336.48,493.87,Cerah,Mendung
33.34,46.54,66549.48,552.86,Cerah,Cerah
31.51,47.48,90763.99,532.47,Cerah,Berawan
