Temperature,Humidity,Light,Gas,Weather_Current,Weather_1H_Ahead
26.35,85.87,2909.61,616.9,Mendung,Hujan
29.06,61.72,19877.26,436.2,Berawan,Mendung
30.46,58.29,10615.68,648.28,Berawan,Cerah
25.63,73.81,5576.54,414.96,Mendung,Mendung
28.9,75.42,7327.26,749.93,Mendung,Mendung
32.56,56.23,80265.64,111.69,Cerah,Cerah
30.2,41.3,44677.0,620.09,Cerah,Cerah
26.53,72.86,5424.95,326.8,Mendung,Hujan
35.67,51.49,47434.48,219.61,Cerah,Mendung
23.21,98.01,1060.09,719.94,Hujan,Hujan
25.36,85.96,650.69,314.47,Hujan,Mendung
23.75,99.73,1737.83,640.41,Hujan,Mendung
32.84,51.23,88522.52,233.22,Cerah,Berawan
24.25,85.85,1361.58,268.52,Hujan,Mendung
33.51,44.26,45431.19,589.72,Cerah,Berawan
25.5,86.46,1096.88,284.38,Hujan,Mendung
27.44,72.22,7143.24,788.92,Mendung,Hujan
27.28,79.06,3276.27,667.29,Mendung,Cerah
25.82,91.76,346.63,176.84,Hujan,Hujan
29.06,56.18,32994.49,717.87,Berawan,Mendung
30.76,55.21,19153.36,379.18,Berawan,Mendung
28.11,79.27,8780.57,748.36,Mendung,Mendung
28.72,58.7,14901.44,652.25,Berawan,Cerah
33.57,50.3,49391.54,793.7,Cerah,Cerah
33.07,59.58,47458.28,360.91,Cerah,Mendung
30.57,65.1,14260.66,626.23,Berawan,Berawan
24.15,92.48,455.91,543.65,Hujan,Hujan
30.31,49.55,94386.83,101.58,Cerah,Cerah
31.66,54.23,76375.96,692.03,Cerah,Cerah
25.12,90.42,1777.18,108.98,Hujan,Mendung
26.24,76.6,2706.3,664.8,Mendung,Mendung
31.0,69.3,18420.89,326.26,Berawan,Cerah
25.28,96.97,292.14,659.78,Hujan,Mendung
30.26,53.29,42668.48,650.51,Cerah,Mendung
27.44,82.26,7789.84,262.5,Mendung,Berawan
33.0,59.21,60611.98,779.34,Cerah,Cerah
24.79,92.96,1940.86,732.2,Hujan,Hujan
35.74,52.5,51304.87,273.77,Cerah,Mendung
33.95,53.72,41339.37,137.83,Cerah,Cerah
25.17,89.98,756.42,417.1,Hujan,Hujan
31.32,74.96,35153.33,490.25,Berawan,Cerah
22.99,96.22,1243.97,495.52,Hujan,Mendung
32.44,41.25,92497.0,490.37,Cerah,Cerah
30.07,61.47,36627.66,569.11,Berawan,Hujan
30.7,60.89,25862.23,688.09,Berawan,Cerah
31.7,58.3,67774.46,552.95,Cerah,Cerah
31.69,58.38,32541.23,158.55,Berawan,Berawan
34.31,45.63,74465.66,109.15,Cerah,Cerah
27.97,70.86,8483.99,686.66,Mendung,Hujan
22.09,94.56,683.21,402.28,Hujan,Hujan
34.38,41.89,71719.35,303.89,Cerah,Mendung
28.84,87.85,2157.33,317.55,Mendung,Berawan
34.4,54.73,41100.99,352.74,Cerah,Cerah
22.84,96.13,380.32,256.06,Hujan,Mendung
33.64,43.2,86713.33,309.54,Cerah,Cerah
30.69,57.39,75966.03,694.79,Cerah,Berawan
23.3,89.01,1134.64,663.49,Hujan,Mendung
25.3,87.5,1195.14,727.78,Hujan,Hujan
29.2,73.09,12714.59,708.88,Berawan,Berawan
33.23,43.83,55401.27,187.39,Cerah,Berawan
28.53,67.71,29878.02,622.66,Berawan,Berawan
28.55,79.95,8651.35,272.95,Mendung,Berawan
32.2,54.58,65629.36,117.38,Cerah,Cerah
28.93,77.2,4307.73,786.97,Mendung,Hujan
28.08,60.46,23473.31,238.56,Berawan,Cerah
27.66,88.74,8625.32,272.03,Mendung,Mendung
25.44,83.39,8014.29,608.11,Mendung,Hujan
31.4,48.56,93395.73,113.28,Cerah,Cerah
31.88,42.6,89600.98,101.75,Cerah,Berawan
29.87,57.85,33992.88,356.67,Berawan,Berawan
28.32,73.42,4350.33,520.25,Mendung,Mendung
30.57,58.81,78754.21,170.64,Cerah,Mendung
28.79,57.21,27309.15,155.99,Berawan,Berawan
27.57,82.34,8185.17,713.11,Mendung,Mendung
35.51,42.21,92006.97,480.97,Cerah,Cerah
25.95,93.82,525.95,511.59,Hujan,Hujan
28.64,86.93,7374.49,672.52,Mendung,Mendung
31.59,47.43,89869.34,639.06,Cerah,Mendung
29.12,57.46,19655.86,696.39,Berawan,Berawan
23.2,99.19,599.99,571.22,Hujan,Mendung
33.64,44.27,68465.39,704.31,Cerah,Cerah
25.41,78.94,9475.61,377.88,Mendung,Mendung
26.72,81.46,1815.62,751.01,Mendung,Mendung
35.7,57.04,67247.53,709.63,Cerah,Cerah
27.33,73.67,6430.87,139.56,Mendung,Mendung
33.47,53.12,57010.6,710.14,Cerah,Cerah
31.09,74.13,36018.52,609.31,Berawan,Cerah
30.25,73.49,32362.91,373.29,Berawan,Berawan
27.8,88.31,1789.85,703.03,Mendung,Hujan
22.05,98.45,1833.27,142.99,Hujan,Hujan
25.78,86.94,6139.26,543.54,Mendung,Berawan
34.05,40.14,77672.31,667.21,Cerah,Cerah
34.4,42.11,56250.16,146.79,Cerah,Cerah
27.49,73.76,2889.61,568.48,Mendung,Hujan
32.98,44.38,99038.41,693.09,Cerah,Cerah
24.39,91.63,1004.57,536.08,Hujan,Hujan
25.03,86.31,1029.95,106.95,Hujan,Hujan
22.42,96.25,781.8,486.18,Hujan,Mendung
31.36,73.84,30298.84,249.08,Berawan,Berawan
27.83,74.35,7407.86,739.99,Mendung,Mendung
30.49,49.33,86533.89,142.61,Cerah,Berawan
30.48,64.59,18657.37,457.25,Berawan,Cerah
35.78,53.03,57818.26,750.79,Cerah,Berawan
23.38,91.39,592.46,636.98,Hujan,Mendung
29.39,72.22,11616.61,787.46,Berawan,Mendung
30.3,57.2,85678.48,251.38,Cerah,Cerah
25.46,96.68,847.59,692.01,Hujan,Berawan
31.9,72.62,15442.18,606.29,Berawan,Mendung
24.18,89.97,432.93,637.94,Hujan,Mendung
31.73,55.72,54078.39,404.93,Cerah,Mendung
28.96,79.45,9726.31,483.13,Mendung,Mendung
33.42,49.39,81452.56,378.92,Cerah,Cerah
32.37,51.04,57564.99,788.84,Cerah,Cerah
30.96,60.88,24299.92,794.3,Berawan,Berawan
31.17,47.36,40996.97,687.67,Cerah,Berawan
31.86,50.88,93981.56,647.01,Cerah,Cerah
24.38,99.67,1995.25,642.3,Hujan,Mendung
30.58,62.31,28006.07,251.53,Berawan,Berawan
33.12,59.68,71383.65,227.7,Cerah,Cerah
27.11,78.43,3055.9,592.26,Mendung,Mendung
24.36,93.08,1443.39,393.21,Hujan,Hujan
28.07,77.74,5229.91,216.77,Mendung,Cerah
31.71,69.04,22420.84,518.87,Berawan,Berawan
25.05,90.05,1311.83,679.71,Hujan,Hujan
25.59,74.4,1101.15,259.04,Mendung,Mendung
33.88,48.1,70767.12,608.42,Cerah,Cerah
25.78,85.04,1611.22,347.52,Hujan,Berawan
26.88,74.68,9902.35,282.35,Mendung,Mendung
23.29,89.63,789.2,799.76,Hujan,Hujan
25.28,83.28,5752.58,679.34,Mendung,Berawan
34.97,49.3,57736.86,642.4,Cerah,Berawan
31.67,45.2,96075.24,441.23,Cerah,Cerah
27.45,76.07,7682.83,727.26,Mendung,Berawan
23.11,87.71,141.61,256.41,Hujan,Hujan
35.56,50.42,99430.91,456.46,Cerah,Cerah
32.45,45.18,81916.28,630.73,Cerah,Berawan
26.87,71.63,7139.13,653.26,Mendung,Hujan
24.96,96.64,148.84,448.18,Hujan,Hujan
32.62,53.1,82017.07,704.15,Cerah,Cerah
25.14,80.32,6348.41,350.39,Mendung,Hujan
30.44,40.83,46105.95,161.15,Cerah,Cerah
32.77,44.77,66839.5,765.3,Cerah,Cerah
22.97,90.14,1613.65,510.39,Hujan,Mendung
32.64,47.81,42794.17,457.45,Cerah,Cerah
34.5,48.84,49058.54,664.45,Cerah,Cerah
28.78,85.91,7998.92,163.09,Mendung,Berawan
26.12,84.33,8973.12,100.21,Mendung,Mendung
28.68,76.69,3038.76,446.64,Mendung,Mendung
30.65,56.33,86294.21,342.84,Cerah,Cerah
22.32,87.07,807.52,747.15,Hujan,Mendung
35.14,52.19,94465.6,507.63,Cerah,Cerah
30.52,58.44,14864.35,483.03,Berawan,Berawan
22.96,94.46,1632.94,776.42,Hujan,Mendung
24.52,87.14,175.21,591.01,Hujan,Mendung
28.95,82.85,8982.89,240.24,Mendung,Berawan
26.76,86.88,9343.71,441.23,Mendung,Mendung
31.75,58.41,94905.99,374.45,Cerah,Cerah
35.68,57.76,86154.54,293.35,Cerah,Cerah
23.83,95.3,1509.74,645.21,Hujan,Mendung
31.6,56.74,33487.04,684.51,Berawan,Mendung
24.58,98.6,1176.13,659.85,Hujan,Hujan
30.19,48.66,79305.48,582.96,Cerah,Cerah
23.75,99.4,616.41,621.2,Hujan,Mendung
30.3,69.02,22534.52,295.45,Berawan,Berawan
25.19,99.52,205.07,514.18,Hujan,Hujan
33.34,59.91,97090.25,290.18,Cerah,Berawan
33.51,54.5,78123.97,599.89,Cerah,Cerah
34.63,56.06,62124.69,561.02,Cerah,Cerah
31.21,59.67,24052.9,741.17,Berawan,Berawan
29.83,63.87,28136.89,210.08,Berawan,Mendung
23.51,88.35,1403.76,602.77,Hujan,Mendung
27.89,71.61,6791.18,745.06,Mendung,Mendung
28.79,55.07,36124.82,328.51,Berawan,Berawan
31.45,67.43,38691.45,113.83,Berawan,Berawan
31.95,44.87,77443.51,412.83,Cerah,Mendung
32.84,58.43,99926.76,275.45,Cerah,Mendung
31.45,66.94,27745.31,527.58,Berawan,Berawan
22.94,93.38,831.98,421.8,Hujan,Mendung
29.5,56.26,25666.41,557.2,Berawan,Cerah
24.44,99.76,461.17,414.33,Hujan,Hujan
31.59,61.35,38877.19,668.68,Berawan,Mendung
29.85,59.08,10719.68,491.4,Berawan,Cerah
35.77,50.01,63871.48,687.96,Cerah,Cerah
30.79,47.02,58292.08,706.44,Cerah,Cerah
27.56,88.39,5579.66,308.58,Mendung,Berawan
26.49,81.8,7335.49,154.77,Mendung,Mendung
29.82,67.6,31496.47,772.41,Berawan,Cerah
31.61,45.73,42762.03,300.25,Cerah,Cerah
26.58,72.52,5400.04,465.34,Mendung,Berawan
26.12,79.36,9215.86,497.64,Mendung,Mendung
29.96,59.49,11613.25,645.46,Berawan,Berawan
28.65,73.6,19859.95,651.75,Berawan,Mendung
29.36,69.84,36305.18,359.5,Berawan,Berawan
22.26,96.91,927.76,224.52,Hujan,Berawan
26.05,74.6,6926.56,181.15,Mendung,Mendung
32.65,57.38,76675.27,114.3,Cerah,Cerah
30.63,56.29,21732.07,295.01,Berawan,Berawan
31.0,61.06,33379.2,325.86,Berawan,Berawan
25.78,85.88,1505.83,608.55,Hujan,Hujan
31.51,45.78,62038.57,415.24,Cerah,Berawan
35.18,47.3,71535.17,182.18,Cerah,Cerah
25.18,84.32,7846.85,216.33,Mendung,Berawan
35.47,55.86,50568.47,672.2,Cerah,Cerah
33.32,46.72,94642.85,600.71,Cerah,Cerah
31.45,55.57,38174.78,130.34,Berawan,Berawan
33.48,41.84,71146.43,134.97,Cerah,Cerah
34.58,56.98,75243.17,212.87,Cerah,Cerah
31.27,59.75,32516.89,715.03,Berawan,Berawan
31.76,65.91,28458.82,753.39,Berawan,Mendung
31.9,45.06,70900.8,797.99,Cerah,Berawan
32.5,57.77,68949.96,676.47,Cerah,Berawan
29.95,70.08,36032.23,373.97,Berawan,Cerah
26.99,72.55,2037.81,211.47,Mendung,Hujan
27.59,73.57,9718.22,347.82,Mendung,Mendung
27.93,77.63,4124.27,688.95,Mendung,Cerah
23.83,94.7,1547.56,261.78,Hujan,Hujan
35.91,44.71,83336.69,404.48,Cerah,Cerah
26.32,71.41,3551.91,601.87,Mendung,Mendung
24.26,94.23,1054.25,111.85,Hujan,Hujan
26.32,78.49,9200.2,450.98,Mendung,Mendung
25.6,87.38,1837.5,714.91,Hujan,Mendung
29.13,66.84,20718.37,631.1,Berawan,Cerah
26.76,75.64,7880.65,174.68,Mendung,Hujan
28.63,75.47,6567.6,148.02,Mendung,Mendung
35.93,46.66,75119.83,645.58,Cerah,Mendung
28.63,69.27,12236.56,438.02,Berawan,Berawan
33.26,40.8,95194.13,442.51,Cerah,Berawan
23.46,95.21,1510.11,669.39,Hujan,Mendung
26.83,78.8,2576.27,777.89,Mendung,Berawan
23.55,87.96,1252.28,618.88,Hujan,Mendung
33.03,49.76,49801.84,446.16,Cerah,Cerah
30.38,42.93,48791.55,242.4,Cerah,Cerah
33.23,44.7,58069.93,271.59,Cerah,Cerah
34.06,59.34,40869.32,625.53,Cerah,Cerah
30.31,74.01,14444.24,795.5,Berawan,Berawan
22.43,91.5,507.59,400.68,Hujan,Hujan
28.08,56.02,28281.87,529.81,Berawan,Berawan
26.9,76.36,4242.47,334.14,Mendung,Mendung
28.6,84.5,9965.04,311.52,Mendung,Hujan
30.81,67.27,19331.55,658.39,Berawan,Cerah
28.7,68.92,39309.19,624.97,Berawan,Cerah
28.56,87.23,4261.54,370.07,Mendung,Mendung
28.75,83.07,9734.29,506.08,Mendung,Hujan
27.59,70.31,2622.13,750.95,Mendung,Mendung
26.36,82.96,6060.01,633.06,Mendung,Hujan
35.84,56.98,68981.64,568.69,Cerah,Berawan
25.75,83.61,4546.84,656.9,Mendung,Cerah
31.97,67.58,34004.14,287.8,Berawan,Berawan
24.7,89.35,1752.57,623.3,Hujan,Mendung
25.92,84.12,4543.25,183.14,Mendung,Hujan
25.44,74.95,8941.79,352.59,Mendung,Mendung
31.29,59.87,84273.99,374.76,Cerah,Cerah
31.93,71.7,24390.6,715.49,Berawan,Berawan
22.92,93.8,469.73,600.36,Hujan,Hujan
23.61,96.24,238.67,561.68,Hujan,Hujan
33.37,51.87,90609.39,392.42,Cerah,Cerah
30.45,69.73,19996.13,590.33,Berawan,Mendung
27.54,79.62,7486.44,756.87,Mendung,Mendung
35.35,58.81,66829.42,559.45,Cerah,Cerah
28.97,78.51,5873.97,665.57,Mendung,Hujan
25.08,82.6,4929.14,419.64,Mendung,Hujan
30.91,55.24,13495.2,746.67,Berawan,Mendung
28.11,56.67,23126.96,264.82,Berawan,Hujan
26.5,78.61,2869.14,763.64,Mendung,Hujan
26.89,80.35,6328.03,638.17,Mendung,Berawan
32.64,45.49,65417.32,575.52,Cerah,Cerah
25.92,92.46,1992.55,442.85,Hujan,Mendung
28.03,83.71,1988.79,778.4,Mendung,Berawan
24.32,99.95,628.2,645.78,Hujan,Hujan
23.53,92.4,131.17,157.65,Hujan,Mendung
24.84,96.62,100.97,453.52,Hujan,Mendung
29.84,60.99,28880.05,584.48,Berawan,Berawan
31.44,41.9,44157.09,453.23,Cerah,Cerah
31.37,45.47,42297.48,224.06,Cerah,Cerah
25.75,90.34,858.62,622.18,Hujan,Mendung
35.81,44.72,81552.59,304.74,Cerah,Cerah
27.88,70.4,9760.62,255.13,Mendung,Mendung
35.64,59.11,92879.44,278.61,Cerah,Cerah
25.32,74.18,3806.99,181.49,Mendung,Mendung
31.48,52.79,44562.96,500.77,Cerah,Berawan
31.02,72.63,15145.29,342.76,Berawan,Hujan
27.95,79.94,1413.84,505.93,Mendung,Hujan
31.68,53.5,86712.51,711.77,Cerah,Cerah
35.14,55.08,60726.95,404.24,Cerah,Cerah
30.96,49.46,85760.35,798.04,Cerah,Berawan
30.23,63.19,33848.07,131.26,Berawan,Berawan
28.69,71.51,7437.19,614.98,Mendung,Hujan
24.37,93.81,1106.11,181.89,Hujan,Mendung
22.89,93.23,1821.71,738.91,Hujan,Berawan
25.26,88.86,2938.39,458.68,Mendung,Berawan
33.47,50.87,60320.32,594.52,Cerah,Berawan
29.25,66.78,11176.56,600.82,Berawan,Berawan
26.85,74.42,7648.58,119.3,Mendung,Mendung
22.73,96.93,1995.17,778.49,Hujan,Hujan
33.67,49.47,65155.49,720.95,Cerah,Cerah
25.57,99.53,1902.26,235.35,Hujan,Hujan
25.95,95.46,1527.0,787.96,Hujan,Berawan
24.11,86.13,1719.23,389.35,Hujan,Hujan
33.22,40.14,40663.26,481.25,Cerah,Cerah
25.34,86.63,144.06,449.28,Hujan,Hujan
33.0,48.94,85661.24,595.58,Cerah,Cerah
29.89,63.16,20600.85,396.11,Berawan,Berawan
25.82,95.29,1860.63,648.89,Hujan,Hujan
25.47,88.62,463.14,569.21,Hujan,Hujan
25.17,89.28,118.79,663.49,Hujan,Hujan
33.45,52.37,96051.67,215.23,Cerah,Cerah
25.19,91.74,410.7,166.17,Hujan,Mendung
35.35,48.87,75858.6,122.47,Cerah,Cerah
28.64,68.8,27815.78,624.01,Berawan,Cerah
35.95,41.98,73316.77,471.42,Cerah,Cerah
32.38,47.68,79467.78,165.39,Cerah,Berawan
26.87,73.91,2460.88,244.0,Mendung,Mendung
33.76,56.38,93254.8,281.63,Cerah,Berawan
22.27,93.71,746.58,172.47,Hujan,Mendung
24.43,90.36,1572.55,556.16,Hujan,Mendung
22.36,89.27,599.25,230.36,Hujan,Mendung
22.43,93.2,1550.93,502.83,Hujan,Hujan
27.29,86.94,6596.87,543.85,Mendung,Berawan
30.61,56.88,30859.17,607.35,Berawan,Hujan
35.61,44.78,49145.74,708.61,Cerah,Mendung
30.45,56.58,31802.17,595.99,Berawan,Berawan
28.96,72.73,29137.05,767.28,Berawan,Hujan
26.18,70.18,6700.22,179.29,Mendung,Mendung
31.04,43.26,85831.47,514.36,Cerah,Cerah
28.15,71.48,4664.23,336.12,Mendung,Hujan
28.66,76.96,3452.03,258.28,Mendung,Mendung
24.89,97.44,1807.88,147.69,Hujan,Mendung
27.14,80.23,3443.59,678.99,Mendung,Berawan
30.66,56.33,36279.62,757.35,Berawan,Berawan
23.27,95.64,572.52,676.24,Hujan,Mendung
24.34,89.52,1310.9,357.17,Hujan,Hujan
28.4,76.18,4047.07,237.9,Mendung,Hujan
24.6,90.22,658.56,432.68,Hujan,Mendung
31.5,41.69,89221.68,640.09,Cerah,Cerah
28.15,70.91,1958.83,670.18,Mendung,Mendung
28.91,68.59,12508.4,509.71,Berawan,Cerah
24.87,99.67,1633.6,293.36,Hujan,Hujan
24.19,97.6,923.04,193.02,Hujan,Mendung
28.19,75.05,1526.87,380.86,Mendung,Hujan
31.76,55.61,32552.26,688.96,Berawan,Cerah
35.08,57.28,85334.24,269.74,Cerah,Cerah
29.68,65.08,38546.27,394.16,Berawan,Mendung
25.71,91.44,1883.85,793.98,Hujan,Hujan
33.34,52.03,98090.58,698.3,Cerah,Cerah
31.21,53.02,83965.71,187.55,Cerah,Cerah
26.46,74.86,4036.75,759.72,Mendung,Hujan
30.85,44.47,56317.35,202.5,Cerah,Cerah
31.86,46.87,62155.27,341.02,Cerah,Berawan
25.86,88.04,1438.82,689.36,Hujan,Hujan
31.31,64.05,35670.62,676.49,Berawan,Mendung
28.97,66.71,30660.67,198.11,Berawan,Berawan
25.8,98.34,968.94,545.54,Hujan,Mendung
32.01,52.61,44121.08,201.6,Cerah,Cerah
25.93,85.19,1783.63,347.57,Hujan,Mendung
25.06,92.49,1478.75,453.63,Hujan,Hujan
22.04,95.04,678.81,418.15,Hujan,Berawan
27.31,71.73,4229.23,388.43,Mendung,Hujan
25.14,94.62,188.6,653.12,Hujan,Mendung
22.13,91.5,1438.42,418.12,Hujan,Mendung
28.35,87.53,5865.22,270.96,Mendung,Berawan
25.31,96.87,1471.2,351.37,Hujan,Mendung
30.31,53.8,78539.96,577.07,Cerah,Cerah
33.89,54.21,78631.79,639.01,Cerah,Cerah
30.03,47.93,69106.18,619.96,Cerah,Cerah
24.51,98.42,1695.25,276.87,Hujan,Mendung
35.57,46.74,55442.12,608.26,Cerah,Berawan
35.4,45.21,63593.31,453.46,Cerah,Berawan
27.61,82.03,1439.5,323.73,Mendung,Mendung
31.12,64.0,25960.22,400.27,Berawan,Berawan
35.65,40.83,86037.29,438.17,Cerah,Mendung
31.9,56.01,82920.82,653.64,Cerah,Mendung
25.55,88.91,7056.73,137.76,Mendung,Berawan
24.96,96.68,1679.26,319.02,Hujan,Hujan
26.74,84.21,5137.21,329.76,Mendung,Mendung
31.07,41.55,77084.36,694.05,Cerah,Cerah
32.84,46.84,46418.91,633.03,Cerah,Mendung
32.39,44.5,61155.92,609.98,Cerah,Cerah
28.21,62.31,11420.32,172.94,Berawan,Cerah
27.92,74.43,9129.01,443.83,Mendung,Mendung
30.92,55.16,32024.86,191.78,Berawan,Cerah
27.56,79.74,1041.49,554.78,Mendung,Mendung
25.69,87.85,457.01,495.73,Hujan,Berawan
25.17,72.78,1711.29,512.21,Mendung,Berawan
34.53,45.95,95989.93,772.91,Cerah,Berawan
26.73,85.86,6955.16,387.37,Mendung,Mendung
23.43,98.2,253.62,237.6,Hujan,Hujan
26.29,89.35,1873.7,731.87,Mendung,Mendung
31.79,57.68,94083.32,304.18,Cerah,Cerah
31.91,57.23,23858.44,226.45,Berawan,Berawan
26.18,81.21,7691.5,517.14,Mendung,Hujan
30.35,51.27,87851.26,192.51,Cerah,Cerah
25.82,72.82,6505.05,256.58,Mendung,Mendung
28.86,74.81,9114.81,506.37,Mendung,Berawan
30.65,69.83,28028.72,178.23,Berawan,Berawan
35.06,58.41,69149.4,547.78,Cerah,Cerah
22.04,89.97,1255.46,257.99,Hujan,Hujan
24.67,91.39,1977.3,207.26,Hujan,Mendung
31.83,49.63,82630.64,247.39,Cerah,Berawan
35.57,53.66,79325.65,488.85,Cerah,Cerah
23.96,93.15,631.88,479.92,Hujan,Mendung
34.91,53.2,77859.47,392.74,Cerah,Cerah
28.51,56.99,34508.26,657.72,Berawan,Berawan
25.28,93.15,1072.34,138.47,Hujan,Hujan
27.91,85.5,6840.84,239.26,Mendung,Mendung
31.9,51.59,61887.03,492.49,Cerah,Cerah
30.39,43.65,69270.5,341.4,Cerah,Cerah
35.98,54.54,40916.43,258.68,Cerah,Mendung
24.31,88.99,619.75,373.27,Hujan,Mendung
28.09,74.87,15501.52,597.5,Berawan,Cerah
35.32,59.78,41216.28,375.27,Cerah,Berawan
24.19,98.82,1841.58,744.36,Hujan,Berawan
35.8,54.25,65144.09,763.88,Cerah,Mendung
27.91,86.75,8058.37,291.83,Mendung,Mendung
27.99,87.92,8763.39,208.26,Mendung,Mendung
34.92,50.35,53847.04,564.19,Cerah,Berawan
26.83,83.15,9754.72,620.73,Mendung,Berawan
24.3,95.54,1722.63,770.99,Hujan,Mendung
26.88,84.76,1438.78,423.81,Mendung,Berawan
28.57,71.03,5744.39,175.2,Mendung,Berawan
24.63,99.95,1750.5,391.94,Hujan,Mendung
28.53,61.52,11936.43,555.94,Berawan,Hujan
31.1,62.88,21520.37,172.02,Berawan,Mendung
26.63,86.36,2638.61,139.36,Mendung,Hujan
26.74,74.52,4146.4,556.61,Mendung,Hujan
28.98,70.42,34131.09,274.55,Berawan,Cerah
31.61,42.65,71987.29,575.75,Cerah,Cerah
26.01,79.06,6751.16,714.23,Mendung,Mendung
35.38,59.49,54501.65,459.83,Cerah,Cerah
28.12,66.72,27833.92,749.98,Berawan,Cerah
24.83,98.56,413.22,598.65,Hujan,Hujan
34.92,58.46,65856.2,789.29,Cerah,Cerah
32.0,61.0,34613.62,137.22,Berawan,Berawan
24.93,96.64,227.63,243.47,Hujan,Hujan
34.36,49.83,44017.07,723.13,Cerah,Berawan
25.85,73.46,5575.75,510.13,Mendung,Berawan
30.85,62.58,29259.52,500.07,Berawan,Berawan
25.38,79.52,6292.92,398.12,Mendung,Mendung
35.57,57.17,57702.24,753.04,Cerah,Cerah
22.95,88.52,1992.69,103.22,Hujan,Hujan
31.93,63.75,38495.3,368.18,Berawan,Berawan
27.29,89.35,9843.04,414.88,Mendung,Hujan
25.85,85.69,1353.3,642.57,Hujan,Mendung
31.39,48.06,62391.01,791.15,Cerah,Berawan
28.23,86.02,8170.51,496.93,Mendung,Mendung
30.72,60.92,17989.37,501.91,Berawan,Hujan
30.62,71.89,17600.02,296.2,Berawan,Mendung
33.11,41.92,99621.88,626.86,Cerah,Cerah
23.03,93.52,1302.44,799.84,Hujan,Hujan
30.13,68.95,20200.28,145.42,Berawan,Berawan
30.18,60.92,24672.79,253.21,Berawan,Cerah
31.76,45.52,92160.96,201.54,Cerah,Cerah
30.76,60.33,10617.44,249.8,Berawan,Cerah
27.53,72.21,5159.44,740.73,Mendung,Berawan
31.38,57.82,52283.22,715.47,Cerah,Cerah
28.29,61.99,30393.74,591.92,Berawan,Hujan
32.47,40.97,77603.2,753.12,Cerah,Mendung
35.7,47.33,98805.95,479.61,Cerah,Cerah
33.38,57.28,89493.22,512.59,Cerah,Berawan
34.02,55.2,47140.32,431.17,Cerah,Cerah
34.9,53.94,95570.46,598.35,Cerah,Cerah
31.39,47.55,87525.06,469.65,Cerah,Cerah
26.74,88.39,7363.16,185.02,Mendung,Mendung
31.39,40.29,79203.9,445.18,Cerah,Berawan
34.5,44.66,70922.47,610.15,Cerah,Cerah
25.49,85.64,1958.01,795.32,Hujan,Hujan
25.01,96.41,1473.03,454.18,Hujan,Mendung
30.87,62.44,15980.94,481.4,Berawan,Hujan
28.25,74.44,12899.56,458.22,Berawan,Berawan
35.15,46.02,96459.94,296.75,Cerah,Mendung
35.78,48.83,56067.76,142.0,Cerah,Berawan
35.96,49.77,73024.57,586.1,Cerah,Mendung
25.6,73.92,3865.38,456.23,Mendung,Berawan
26.03,87.76,3940.8,496.65,Mendung,Mendung
31.18,56.44,44831.52,705.96,Cerah,Cerah
31.13,70.18,33948.56,767.64,Berawan,Berawan
25.8,95.06,879.66,434.85,Hujan,Hujan
28.58,58.69,11895.34,721.92,Berawan,Mendung
31.75,68.91,19736.81,253.32,Berawan,Cerah
22.57,89.63,182.76,316.51,Hujan,Berawan
25.66,85.44,1623.11,373.36,Hujan,Hujan
31.44,62.74,36268.54,338.1,Berawan,Cerah
28.25,56.02,30808.26,489.7,Berawan,Berawan
23.39,91.84,1159.72,580.36,Hujan,Mendung
31.05,71.91,34627.88,555.25,Berawan,Berawan
25.63,80.66,2482.98,400.64,Mendung,Mendung
23.45,92.34,1922.19,771.62,Hujan,Hujan
27.5,76.16,4475.83,314.05,Mendung,Mendung
28.5,71.17,14460.5,368.33,Berawan,Cerah
29.56,65.32,25202.89,628.17,Berawan,Cerah
28.05,76.03,1609.34,126.33,Mendung,Hujan
27.99,87.67,7901.23,123.94,Mendung,Hujan
30.49,57.75,19571.27,361.84,Berawan,Berawan
26.84,70.93,3648.25,510.82,Mendung,Mendung
27.75,76.98,4645.76,596.39,Mendung,Hujan
28.31,76.44,3688.44,313.57,Mendung,Hujan
33.54,45.89,44123.58,379.44,Cerah,Cerah
30.95,58.95,89455.28,780.55,Cerah,Cerah
27.69,86.2,8263.12,358.9,Mendung,Mendung
26.2,72.7,4803.06,163.68,Mendung,Mendung
34.19,41.36,63138.16,307.0,Cerah,Cerah
26.36,84.52,7151.49,533.37,Mendung,Mendung
26.1,70.39,4223.22,281.38,Mendung,Mendung
22.5,94.0,814.37,670.85,Hujan,Mendung
25.83,89.78,9100.95,300.59,Mendung,Hujan
24.31,99.82,1413.07,752.06,Hujan,Mendung
31.2,46.48,98728.94,159.85,Cerah,Berawan
34.47,59.43,92695.52,182.86,Cerah,Cerah
28.77,55.64,19894.59,116.88,Berawan,Berawan
30.93,55.42,21872.73,723.1,Berawan,Berawan
34.19,54.3,85717.76,681.34,Cerah,Cerah
29.17,55.91,33441.6,127.5,Berawan,Berawan
23.93,88.83,719.99,150.16,Hujan,Mendung
26.39,70.78,1329.09,631.45,Mendung,Mendung
25.62,70.15,4095.78,626.04,Mendung,Hujan
23.23,92.61,1053.94,527.19,Hujan,Mendung
31.14,67.99,23131.72,765.07,Berawan,Berawan
31.5,64.76,16749.44,128.85,Berawan,Berawan
25.36,92.83,1149.82,716.47,Hujan,Hujan
34.92,46.16,99294.86,523.6,Cerah,Berawan
